TABLE NO.  1
 NUM         IPRED       NPDE        CWRES       DV          PRED        RES         WRES
  1.1440E+03  1.3744E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.0661E+03  0.0000E+00  0.0000E+00
  1.1450E+03  2.2938E+03  1.5274E+00  1.4701E+00  2.9420E+03  1.9390E+03  1.0030E+03  1.6549E+00
  1.1460E+03  1.4744E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.1332E+03  0.0000E+00  0.0000E+00
  1.1470E+03  1.5376E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.1705E+03  0.0000E+00  0.0000E+00
  1.1480E+03  2.4730E+03 -3.6738E-01 -4.0630E-01  2.2049E+03  1.9967E+03  2.0817E+02 -5.2194E-01
  1.1490E+03  1.5998E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.2085E+03  0.0000E+00  0.0000E+00
  1.1500E+03  1.6539E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.2414E+03  0.0000E+00  0.0000E+00
  1.1510E+03  2.5545E+03  2.7064E-01  1.2925E-01  2.5673E+03  2.1060E+03  4.6130E+02  1.2226E-01
  1.1520E+03  1.6831E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.2546E+03  0.0000E+00  0.0000E+00
  1.1530E+03  2.6221E+03 -3.4069E-01 -3.5059E-01  2.3594E+03  2.1023E+03  2.5707E+02 -4.5315E-01
  1.1540E+03  2.6083E+03  1.9893E+00  1.7404E+00  3.4268E+03  2.0685E+03  1.3583E+03  2.0733E+00
  1.1550E+03  2.6064E+03  1.1423E+00  8.8165E-01  2.9764E+03  2.0655E+03  9.1094E+02  1.0349E+00
  1.1560E+03  2.4459E+03 -8.1804E-01 -6.3858E-01  2.0292E+03  1.8902E+03  1.3896E+02 -8.1974E-01
  1.1570E+03  2.2583E+03 -1.0884E-01 -2.3268E-01  2.0524E+03  1.7264E+03  3.2597E+02 -3.2323E-01
  1.1580E+03  2.0555E+03 -8.2977E-01 -5.2674E-01  1.7484E+03  1.5572E+03  1.9125E+02 -6.9759E-01
  1.1590E+03  1.8900E+03 -1.3409E-01 -5.5074E-02  1.7879E+03  1.4191E+03  3.6884E+02 -1.1021E-01
  1.1600E+03  1.5895E+03 -3.4956E-01 -2.6595E-01  1.4409E+03  1.1649E+03  2.7596E+02 -3.7963E-01
  1.1610E+03  1.1978E+03  3.3428E-02  4.7681E-03  1.1567E+03  8.3211E+02  3.2459E+02 -9.5591E-03
  1.1620E+03  9.7932E+02  1.6134E+00  1.4766E+00  1.2377E+03  6.5381E+02  5.8389E+02  1.9916E+00
  1.1630E+03  6.4842E+02  1.6449E+00  1.5072E+00  8.2903E+02  4.0110E+02  4.2793E+02  2.1933E+00
  1.1640E+03  4.3806E+02 -1.6449E+00 -7.7860E-01  3.6346E+02  2.5245E+02  1.1101E+02 -8.9120E-01
  1.1650E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1660E+03  1.8607E+03 -8.0642E-01 -6.0008E-01  1.6016E+03  1.3543E+03  2.4727E+02 -7.4090E-01
  1.1670E+03  2.1881E+03  1.5011E+00  1.0264E+00  2.5512E+03  1.4897E+03  1.0615E+03  1.4015E+00
  1.1680E+03  2.3156E+03  5.9277E-01  2.7878E-01  2.3230E+03  1.5009E+03  8.2207E+02  2.8923E-01
  1.1690E+03  2.0323E+03  1.7908E+00  1.1731E+00  2.3924E+03  1.2767E+03  1.1157E+03  1.6529E+00
  1.1700E+03  1.5666E+03 -6.5366E-01 -3.7243E-01  1.3881E+03  1.0389E+03  3.4918E+02 -7.9369E-01
  1.1710E+03  1.2514E+03  2.7131E+00  2.4056E+00  1.8221E+03  8.7594E+02  9.4616E+02  3.0045E+00
  1.1720E+03  8.4038E+02 -1.9893E+00 -1.3083E+00  6.1379E+02  6.3201E+02 -1.8219E+01 -2.1822E+00
  1.1730E+03  8.3028E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.2519E+02  0.0000E+00  0.0000E+00
  1.1740E+03  1.3137E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.6409E+02  0.0000E+00  0.0000E+00
  1.1750E+03  1.5251E+03 -1.6449E+00 -1.1753E+00  1.1557E+03  1.1512E+03  4.5301E+00 -1.7644E+00
  1.1760E+03  1.6861E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.1980E+03  0.0000E+00  0.0000E+00
  1.1770E+03  2.0164E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.3948E+03  0.0000E+00  0.0000E+00
  1.1780E+03  4.1572E+03  1.7132E+00  1.2162E+00  4.8830E+03  2.7415E+03  2.1415E+03  1.5568E+00
  1.1790E+03  2.2398E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.5140E+03  0.0000E+00  0.0000E+00
  1.1800E+03  2.4569E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.6287E+03  0.0000E+00  0.0000E+00
  1.1810E+03  4.5237E+03  2.3263E+00  1.8392E+00  5.8905E+03  3.0209E+03  2.8696E+03  2.4767E+00
  1.1820E+03  2.6465E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.7280E+03  0.0000E+00  0.0000E+00
  1.1830E+03  2.7675E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.7810E+03  0.0000E+00  0.0000E+00
  1.1840E+03  4.8833E+03  7.7219E-01  5.4404E-01  5.0294E+03  3.1080E+03  1.9214E+03  5.9578E-01
  1.1850E+03  2.8880E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.8358E+03  0.0000E+00  0.0000E+00
  1.1860E+03  2.9918E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.8829E+03  0.0000E+00  0.0000E+00
  1.1870E+03  5.0921E+03  1.6449E+00  1.2503E+00  5.9710E+03  3.2648E+03  2.7062E+03  1.6789E+00
  1.1880E+03  3.0493E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.9000E+03  0.0000E+00  0.0000E+00
  1.1890E+03  5.0762E+03 -9.0273E-01 -5.1504E-01  4.1249E+03  3.1429E+03  9.8196E+02 -1.0139E+00
  1.1900E+03  5.0441E+03 -4.3073E-01 -1.5231E-01  4.4651E+03  3.1173E+03  1.3478E+03 -4.5264E-01
  1.1910E+03  4.9721E+03  1.6134E+00  1.3422E+00  5.8900E+03  3.0649E+03  2.8251E+03  1.8668E+00
  1.1920E+03  4.9612E+03  3.6738E-01  3.0692E-01  4.8513E+03  3.0573E+03  1.7940E+03  2.6136E-01
  1.1930E+03  4.3863E+03  9.0273E-01  7.9834E-01  4.7793E+03  2.7123E+03  2.0670E+03  1.0252E+00
  1.1940E+03  3.8374E+03 -2.2164E+00 -1.2162E+00  2.6990E+03  2.3962E+03  3.0282E+02 -2.0486E+00
  1.1950E+03  3.4977E+03  1.0043E-01  2.3896E-01  3.5091E+03  2.1860E+03  1.3231E+03  1.6185E-01
  1.1960E+03  3.0169E+03  1.0222E+00  9.1583E-01  3.4609E+03  1.8534E+03  1.6075E+03  1.2216E+00
  1.1970E+03  2.3059E+03  9.2039E-02  5.2136E-02  2.2559E+03  1.2950E+03  9.6091E+02  4.4261E-02
  1.1980E+03  1.8693E+03  1.4758E+00  1.0190E+00  2.1976E+03  9.7702E+02  1.2206E+03  1.8199E+00
  1.1990E+03  1.2503E+03 -2.7131E+00 -1.6971E+00  8.0197E+02  5.8364E+02  2.1833E+02 -2.7212E+00
  1.2000E+03  8.5051E+02  1.5011E+00  7.1025E-01  9.5943E+02  3.5796E+02  6.0147E+02  2.1027E+00
  1.2010E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2020E+03  1.2089E+02 -1.4252E-01 -9.9411E-02  1.1817E+02  1.1286E+02  5.3132E+00 -1.2601E-01
  1.2030E+03  1.3266E+02  1.0083E+00  9.1790E-01  1.5748E+02  1.2928E+02  2.8204E+01  9.0584E-01
  1.2040E+03  1.3185E+02  5.5338E-01  5.1983E-01  1.4646E+02  1.3102E+02  1.5439E+01  5.0527E-01
  1.2050E+03  1.0611E+02 -1.5943E-01 -2.8028E-01  1.0124E+02  1.0958E+02 -8.3377E+00 -2.4473E-01
  1.2060E+03  8.5463E+01 -2.6198E-01 -4.2616E-01  7.8856E+01  8.9077E+01 -1.0221E+01 -3.8157E-01
  1.2070E+03  7.0813E+01  4.1789E-02 -9.6781E-02  6.9807E+01  7.4300E+01 -4.4927E+00 -7.9792E-02
  1.2080E+03  4.9956E+01 -4.9585E-01 -6.3243E-01  4.3601E+01  5.3077E+01 -9.4764E+00 -5.8230E-01
  1.2090E+03  4.9446E+01  0.0000E+00  0.0000E+00  0.0000E+00  5.2555E+01  0.0000E+00  0.0000E+00
  1.2100E+03  7.4595E+01  0.0000E+00  0.0000E+00  0.0000E+00  7.9961E+01  0.0000E+00  0.0000E+00
  1.2110E+03  9.8965E+01 -6.4335E-01 -6.9031E-01  8.5234E+01  1.0058E+02 -1.5344E+01 -6.6758E-01
  1.2120E+03  9.1245E+01  0.0000E+00  0.0000E+00  0.0000E+00  9.8421E+01  0.0000E+00  0.0000E+00
  1.2130E+03  1.0517E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.1392E+02  0.0000E+00  0.0000E+00
  1.2140E+03  2.2790E+02 -4.6770E-01 -7.0838E-01  1.9749E+02  2.3522E+02 -3.7727E+01 -6.6895E-01
  1.2150E+03  1.1288E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.2290E+02  0.0000E+00  0.0000E+00
  1.2160E+03  1.2060E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.3173E+02  0.0000E+00  0.0000E+00
  1.2170E+03  2.4459E+02 -1.2628E+00 -1.1318E+00  1.9047E+02  2.5051E+02 -6.0042E+01 -1.0794E+00
  1.2180E+03  1.2729E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.3940E+02  0.0000E+00  0.0000E+00
  1.2190E+03  1.3034E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.4320E+02  0.0000E+00  0.0000E+00
  1.2200E+03  2.5373E+02  1.6134E+00  1.5811E+00  3.3531E+02  2.6102E+02  7.4292E+01  1.4915E+00
  1.2210E+03  1.3380E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.4730E+02  0.0000E+00  0.0000E+00
  1.2220E+03  1.3680E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.5085E+02  0.0000E+00  0.0000E+00
  1.2230E+03  2.5821E+02  1.2816E+00  1.2889E+00  3.2764E+02  2.7073E+02  5.6906E+01  1.1857E+00
  1.2240E+03  1.3744E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.5188E+02  0.0000E+00  0.0000E+00
  1.2250E+03  2.6153E+02  8.0642E-01  9.2559E-01  3.1219E+02  2.7206E+02  4.0133E+01  8.5941E-01
  1.2260E+03  2.4873E+02 -1.5274E+00 -1.4712E+00  1.7916E+02  2.6420E+02 -8.5039E+01 -1.3258E+00
  1.2270E+03  2.4598E+02 -7.6098E-01 -9.3385E-01  2.0367E+02  2.6179E+02 -5.8116E+01 -8.3807E-01
  1.2280E+03  2.2267E+02  7.1707E-01  6.5633E-01  2.5527E+02  2.3953E+02  1.5743E+01  5.8453E-01
  1.2290E+03  1.8949E+02 -1.3205E+00 -1.3529E+00  1.4089E+02  2.0594E+02 -6.5047E+01 -1.1803E+00
  1.2300E+03  1.7654E+02 -1.4051E+00 -1.5611E+00  1.2376E+02  1.9265E+02 -6.8889E+01 -1.3547E+00
  1.2310E+03  1.5313E+02  1.2628E+00  1.4911E+00  2.0045E+02  1.6849E+02  3.1965E+01  1.2690E+00
  1.2320E+03  1.2807E+02  3.0548E-01  3.5228E-01  1.3815E+02  1.4234E+02 -4.1923E+00  2.8748E-01
  1.2330E+03  8.5761E+01  1.5011E+00  2.4787E+00  1.2842E+02  9.7346E+01  3.1074E+01  1.9666E+00
  1.2340E+03  6.5375E+01 -1.6134E+00 -1.9056E+00  4.0310E+01  7.5208E+01 -3.4898E+01 -1.4702E+00
  1.2350E+03  3.6424E+01 -7.3885E-01 -5.5008E-01  3.1879E+01  4.3142E+01 -1.1263E+01 -3.8948E-01
  1.2360E+03  2.1213E+01 -3.4956E-01 -1.2300E-01  2.0105E+01  2.5818E+01 -5.7131E+00 -6.8982E-02
  1.2370E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2380E+03  3.3103E+02  5.4367E-01  4.4021E-01  3.4208E+02  2.3973E+02  1.0235E+02  5.9798E-01
  1.2390E+03  3.6587E+02 -5.7297E-01 -4.6981E-01  3.1447E+02  2.7099E+02  4.3480E+01 -6.0162E-01
  1.2400E+03  3.6370E+02  1.2265E+00  8.9158E-01  4.1672E+02  2.7711E+02  1.3961E+02  1.1608E+00
  1.2410E+03  2.9889E+02  5.6315E-01  4.8266E-01  3.2500E+02  2.4179E+02  8.3214E+01  5.7051E-01
  1.2420E+03  2.2897E+02 -9.9446E-01 -8.0909E-01  1.9270E+02  1.9667E+02 -3.9698E+00 -9.8614E-01
  1.2430E+03  1.8529E+02 -3.7634E-01 -3.1927E-01  1.7495E+02  1.6622E+02  8.7321E+00 -4.5910E-01
  1.2440E+03  1.2632E+02  4.5840E-01  2.5094E-01  1.3394E+02  1.2100E+02  1.2936E+01  1.0628E-01
  1.2450E+03  1.2601E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.2075E+02  0.0000E+00  0.0000E+00
  1.2460E+03  1.9254E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.8613E+02  0.0000E+00  0.0000E+00
  1.2470E+03  2.2856E+02  3.7634E-01  4.6580E-01  2.5068E+02  2.1092E+02  3.9763E+01  4.1740E-01
  1.2480E+03  2.3977E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.3116E+02  0.0000E+00  0.0000E+00
  1.2490E+03  2.8072E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.6933E+02  0.0000E+00  0.0000E+00
  1.2500E+03  6.2231E+02  7.7219E-01  6.2714E-01  6.8543E+02  5.2460E+02  1.6083E+02  7.2187E-01
  1.2510E+03  3.0568E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.9301E+02  0.0000E+00  0.0000E+00
  1.2520E+03  3.3052E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.1592E+02  0.0000E+00  0.0000E+00
  1.2530E+03  6.7741E+02  1.7507E+00  1.7009E+00  8.8761E+02  5.6999E+02  3.1762E+02  1.9609E+00
  1.2540E+03  3.5213E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.3596E+02  0.0000E+00  0.0000E+00
  1.2550E+03  3.6389E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.4720E+02  0.0000E+00  0.0000E+00
  1.2560E+03  6.9279E+02  3.6738E-01  3.0107E-01  7.2438E+02  5.9454E+02  1.2984E+02  3.3908E-01
  1.2570E+03  3.7634E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.5866E+02  0.0000E+00  0.0000E+00
  1.2580E+03  3.8703E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.6860E+02  0.0000E+00  0.0000E+00
  1.2590E+03  7.2008E+02  1.6449E+00  1.4154E+00  9.1293E+02  6.1785E+02  2.9508E+02  1.5895E+00
  1.2600E+03  3.9125E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.7272E+02  0.0000E+00  0.0000E+00
  1.2610E+03  7.0224E+02 -1.2265E+00 -9.9863E-01  5.5700E+02  6.0892E+02 -5.1923E+01 -1.1034E+00
  1.2620E+03  6.9784E+02  5.4367E-01  3.0700E-01  7.3638E+02  6.0616E+02  1.3022E+02  3.4013E-01
  1.2630E+03  6.7873E+02  6.4335E-01  5.4347E-01  7.5128E+02  5.9382E+02  1.5746E+02  5.9448E-01
  1.2640E+03  6.5549E+02  1.1108E+00  9.9779E-01  7.8806E+02  5.7826E+02  2.0980E+02  1.0782E+00
  1.2650E+03  5.3990E+02 -6.5366E-01 -7.1726E-01  4.7301E+02  4.9509E+02 -2.2081E+01 -7.6876E-01
  1.2660E+03  4.8607E+02  1.8487E-01 -1.8132E-02  4.9636E+02  4.5317E+02  4.3189E+01 -5.3386E-02
  1.2670E+03  4.2315E+02 -1.9893E+00 -1.8116E+00  2.8221E+02  4.0092E+02 -1.1871E+02 -1.8458E+00
  1.2680E+03  3.7879E+02 -6.9562E-01 -7.2135E-01  3.3566E+02  3.6150E+02 -2.5837E+01 -7.5123E-01
  1.2690E+03  2.7059E+02  1.6712E-02 -2.2592E-02  2.7717E+02  2.5645E+02  2.0724E+01 -4.0756E-02
  1.2700E+03  2.1049E+02 -1.0954E+00 -8.9026E-01  1.7883E+02  1.9732E+02 -1.8488E+01 -8.6124E-01
  1.2710E+03  1.2838E+02  1.0364E+00  1.3449E+00  1.6615E+02  1.1975E+02  4.6401E+01  1.2289E+00
  1.2720E+03  8.1015E+01 -8.9025E-01 -5.7730E-01  7.3568E+01  7.5575E+01 -2.0065E+00 -5.1113E-01
  1.2730E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2740E+03  6.5775E+02 -8.7790E-01 -8.5951E-01  5.9158E+02  7.5421E+02 -1.6263E+02 -7.6438E-01
  1.2750E+03  7.7929E+02  4.0338E-01  2.6098E-01  8.6895E+02  8.5082E+02  1.8128E+01  1.9700E-01
  1.2760E+03  8.0090E+02 -4.4914E-01 -5.4516E-01  7.5947E+02  8.5594E+02 -9.6468E+01 -5.2879E-01
  1.2770E+03  7.1977E+02 -1.1264E+00 -1.0044E+00  5.9858E+02  7.1978E+02 -1.2120E+02 -9.8675E-01
  1.2780E+03  5.9327E+02 -1.5011E+00 -1.2727E+00  4.5316E+02  5.7546E+02 -1.2230E+02 -1.2876E+00
  1.2790E+03  4.9934E+02  1.0083E+00  8.8885E-01  5.9269E+02  4.7402E+02  1.1867E+02  8.9747E-01
  1.2800E+03  3.6560E+02  1.6781E+00  1.4612E+00  4.7177E+02  3.3467E+02  1.3710E+02  1.5261E+00
  1.2810E+03  3.6207E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.3108E+02  0.0000E+00  0.0000E+00
  1.2820E+03  5.6313E+02 -3.6738E-01 -4.3155E-01  5.1008E+02  5.0522E+02  4.8598E+00 -4.8898E-01
  1.2830E+03  5.6281E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.0490E+02  0.0000E+00  0.0000E+00
  1.2840E+03  7.0256E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.2232E+02  0.0000E+00  0.0000E+00
  1.2850E+03  8.1985E+02  0.0000E+00  0.0000E+00  0.0000E+00  7.2018E+02  0.0000E+00  0.0000E+00
  1.2860E+03  1.5493E+03 -3.4069E-01 -4.1481E-01  1.4531E+03  1.4941E+03 -4.1006E+01 -4.2799E-01
  1.2870E+03  8.9232E+02  0.0000E+00  0.0000E+00  0.0000E+00  7.7579E+02  0.0000E+00  0.0000E+00
  1.2880E+03  9.6112E+02  0.0000E+00  0.0000E+00  0.0000E+00  8.3017E+02  0.0000E+00  0.0000E+00
  1.2890E+03  1.6923E+03  1.5834E+00  1.4975E+00  2.2278E+03  1.6186E+03  6.0917E+02  1.5077E+00
  1.2900E+03  1.0206E+03  0.0000E+00  0.0000E+00  0.0000E+00  8.7692E+02  0.0000E+00  0.0000E+00
  1.2910E+03  1.0533E+03  0.0000E+00  0.0000E+00  0.0000E+00  8.9910E+02  0.0000E+00  0.0000E+00
  1.2920E+03  1.7422E+03  5.5338E-01  2.8081E-01  1.8488E+03  1.6172E+03  2.3164E+02  2.8644E-01
  1.2930E+03  1.0865E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.2342E+02  0.0000E+00  0.0000E+00
  1.2940E+03  1.1149E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.4428E+02  0.0000E+00  0.0000E+00
  1.2950E+03  1.7994E+03  1.0803E+00  8.4862E-01  2.1081E+03  1.6585E+03  4.4958E+02  8.7941E-01
  1.2960E+03  1.1260E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.4940E+02  0.0000E+00  0.0000E+00
  1.2970E+03  1.8514E+03  1.2628E+00  1.0900E+00  2.2707E+03  1.7368E+03  5.3392E+02  1.1138E+00
  1.2980E+03  1.7924E+03 -1.8808E+00 -1.4236E+00  1.2806E+03  1.6401E+03 -3.5954E+02 -1.4890E+00
  1.2990E+03  1.7229E+03 -4.5840E-01 -4.0864E-01  1.5713E+03  1.5571E+03  1.4216E+01 -4.3097E-01
  1.3000E+03  1.7065E+03 -7.5270E-02 -5.8951E-02  1.6738E+03  1.5385E+03  1.3533E+02 -6.1973E-02
  1.3010E+03  1.4850E+03  4.6770E-01  5.1300E-01  1.6099E+03  1.3022E+03  3.0773E+02  5.5439E-01
  1.3020E+03  1.3271E+03 -1.1423E+00 -9.7056E-01  1.0372E+03  1.1419E+03 -1.0475E+02 -1.0646E+00
  1.3030E+03  1.3080E+03  1.1423E+00  9.8897E-01  1.5336E+03  1.1229E+03  4.1073E+02  1.0826E+00
  1.3040E+03  1.0357E+03  1.3008E+00  1.2996E+00  1.2718E+03  8.5951E+02  4.1229E+02  1.4475E+00
  1.3050E+03  7.7133E+02 -1.4758E+00 -1.2706E+00  5.5064E+02  6.1893E+02 -6.8294E+01 -1.4238E+00
  1.3060E+03  5.7087E+02 -6.9562E-01 -3.9449E-01  5.0862E+02  4.4390E+02  6.4723E+01 -4.2114E-01
  1.3070E+03  3.4797E+02 -3.5846E-01 -9.0666E-02  3.3237E+02  2.5623E+02  7.6140E+01 -3.5497E-02
  1.3080E+03  2.1657E+02  8.2977E-01  9.2665E-01  2.5193E+02  1.5121E+02  1.0072E+02  1.1848E+00
  1.3090E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3100E+03  6.9141E+02  1.6712E-02 -8.8654E-02  7.1745E+02  8.7147E+02 -1.5402E+02 -1.0333E-01
  1.3110E+03  7.3642E+02 -3.9434E-01 -5.8693E-01  6.8439E+02  9.5636E+02 -2.7197E+02 -4.8653E-01
  1.3120E+03  7.2937E+02 -2.0189E-01 -4.0471E-01  6.9997E+02  9.5858E+02 -2.5861E+02 -3.4221E-01
  1.3130E+03  6.3018E+02  9.4107E-01  1.0428E+00  7.7754E+02  8.2500E+02 -4.7460E+01  7.4337E-01
  1.3140E+03  5.2571E+02 -1.0803E+00 -1.1299E+00  4.1480E+02  6.7073E+02 -2.5593E+02 -9.0675E-01
  1.3150E+03  4.4760E+02  4.1246E-01  6.7278E-01  5.1107E+02  5.5889E+02 -4.7818E+01  4.6263E-01
  1.3160E+03  3.3741E+02  7.0630E-01  9.2744E-01  3.9912E+02  4.0973E+02 -1.0605E+01  6.5782E-01
  1.3170E+03  3.3354E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.0472E+02  0.0000E+00  0.0000E+00
  1.3180E+03  5.1101E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.2228E+02  0.0000E+00  0.0000E+00
  1.3190E+03  6.2960E+02  1.0884E-01  2.6029E-01  6.6967E+02  7.5702E+02 -8.7355E+01  1.6322E-01
  1.3200E+03  6.2627E+02  0.0000E+00  0.0000E+00  0.0000E+00  7.7163E+02  0.0000E+00  0.0000E+00
  1.3210E+03  7.1993E+02  0.0000E+00  0.0000E+00  0.0000E+00  8.9767E+02  0.0000E+00  0.0000E+00
  1.3220E+03  1.3457E+03  3.4069E-01  4.1145E-01  1.4942E+03  1.7325E+03 -2.3832E+02  2.5255E-01
  1.3230E+03  7.7330E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.7418E+02  0.0000E+00  0.0000E+00
  1.3240E+03  8.2454E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.0483E+03  0.0000E+00  0.0000E+00
  1.3250E+03  1.5065E+03  6.6404E-01  9.9026E-01  1.8584E+03  1.9331E+03 -7.4658E+01  6.8880E-01
  1.3260E+03  8.6911E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.1128E+03  0.0000E+00  0.0000E+00
  1.3270E+03  8.9063E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.1475E+03  0.0000E+00  0.0000E+00
  1.3280E+03  1.5653E+03 -1.7908E+00 -2.1406E+00  9.5246E+02  2.0127E+03 -1.0603E+03 -1.6765E+00
  1.3290E+03  9.1354E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.1834E+03  0.0000E+00  0.0000E+00
  1.3300E+03  9.3349E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.2145E+03  0.0000E+00  0.0000E+00
  1.3310E+03  1.5188E+03 -1.6449E+00 -2.0976E+00  9.1891E+02  1.9971E+03 -1.0782E+03 -1.5787E+00
  1.3320E+03  9.3860E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.2261E+03  0.0000E+00  0.0000E+00
  1.3330E+03  1.6160E+03  5.8521E-02 -2.8687E-03  1.6695E+03  2.1088E+03 -4.3925E+02 -5.8275E-02
  1.3340E+03  1.5863E+03 -8.0642E-01 -9.7853E-01  1.3226E+03  2.0853E+03 -7.6274E+02 -7.6932E-01
  1.3350E+03  1.4034E+03 -7.7219E-01 -8.0561E-01  1.1990E+03  1.8447E+03 -6.4569E+02 -6.2616E-01
  1.3360E+03  1.4009E+03  3.2304E-01  4.0579E-01  1.5358E+03  1.8413E+03 -3.0547E+02  2.5281E-01
  1.3370E+03  1.3482E+03  6.9562E-01  1.0120E+00  1.6367E+03  1.7685E+03 -1.3185E+02  6.9401E-01
  1.3380E+03  1.1705E+03 -1.6712E-02  1.1935E-01  1.1991E+03  1.5281E+03 -3.2895E+02  4.6706E-02
  1.3390E+03  1.0048E+03 -1.5274E+00 -1.9913E+00  5.9608E+02  1.3136E+03 -7.1757E+02 -1.4701E+00
  1.3400E+03  8.9353E+02  5.8284E-01  6.7800E-01  1.0018E+03  1.1753E+03 -1.7348E+02  4.5091E-01
  1.3410E+03  5.8994E+02  1.6789E-01  4.2404E-01  6.2534E+02  8.1294E+02 -1.8760E+02  2.8457E-01
  1.3420E+03  4.3755E+02  7.7219E-01  1.3447E+00  5.4306E+02  6.2772E+02 -8.4659E+01  8.6983E-01
  1.3430E+03  2.5117E+02 -7.3885E-01 -1.0987E+00  1.8854E+02  3.8445E+02 -1.9591E+02 -5.1905E-01
  1.3440E+03  1.4474E+02  5.4367E-01  7.5117E-01  1.6221E+02  2.3501E+02 -7.2795E+01  5.3302E-01
  1.3450E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3460E+03  1.2539E+03 -7.9491E-01 -9.0625E-01  1.1040E+03  1.4701E+03 -3.6606E+02 -8.1912E-01
  1.3470E+03  1.4705E+03 -3.4956E-01 -4.6483E-01  1.4105E+03  1.6892E+03 -2.7869E+02 -4.4336E-01
  1.3480E+03  1.5099E+03  1.0043E-01 -3.7247E-02  1.5640E+03  1.7102E+03 -1.4623E+02 -7.0424E-02
  1.3490E+03  1.3134E+03 -5.9277E-01 -5.8220E-01  1.1868E+03  1.4289E+03 -2.4209E+02 -5.4212E-01
  1.3500E+03  1.1140E+03  7.4987E-01  7.1253E-01  1.2838E+03  1.1823E+03  1.0154E+02  6.3481E-01
  1.3510E+03  9.3203E+02  9.6742E-01  9.0842E-01  1.1036E+03  9.6553E+02  1.3807E+02  8.3955E-01
  1.3520E+03  7.0200E+02  5.0532E-01  3.5417E-01  7.4815E+02  7.0337E+02  4.4780E+01  3.3387E-01
  1.3530E+03  6.9413E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.9467E+02  0.0000E+00  0.0000E+00
